Active,Combined_Key,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
6,"Tazewell, Virginia, US",6,US,0,2020-05-08 02:32:32,37.12191123,-81.56685568,Virginia,0
0,"Tehama, California, US",1,US,1,2020-05-08 02:32:32,40.12570935,-122.23701709999999,California,0
28,"Telfair, Georgia, US",28,US,0,2020-05-08 02:32:32,31.92829517,-82.93491155,Georgia,0
28,"Teller, Colorado, US",30,US,2,2020-05-08 02:32:32,38.88133511,-105.16148929999999,Colorado,0
3,"Tensas, Louisiana, US",3,US,0,2020-05-08 02:32:32,32.00760749,-91.32915234,Louisiana,0
464,"Terrebonne, Louisiana, US",499,US,35,2020-05-08 02:32:32,29.37343766,-90.82626855,Louisiana,0
174,"Terrell, Georgia, US",195,US,21,2020-05-08 02:32:32,31.77527543,-84.44069698,Georgia,0
12,"Terry, Texas, US",12,US,0,2020-05-08 02:32:32,33.17402785,-102.3354521,Texas,0
10,"Teton, Idaho, US",10,US,0,2020-05-08 02:32:32,43.75303583,-111.2056773,Idaho,0
98,"Teton, Wyoming, US",98,US,0,2020-05-08 02:32:32,43.93522482,-110.5890801,Wyoming,0
0,"Texas, Missouri, US",0,US,0,2020-05-08 02:32:32,37.31728859,-91.96564727,Missouri,0
305,"Texas, Oklahoma, US",308,US,3,2020-05-08 02:32:32,36.74777635,-101.4889765,Oklahoma,0
205,"Thomas, Georgia, US",227,US,22,2020-05-08 02:32:32,30.86392347,-83.91847289,Georgia,0
1,"Thomas, Nebraska, US",1,US,0,2020-05-08 02:32:32,41.91358968,-100.5556632,Nebraska,0
9,"Thurston, Nebraska, US",9,US,0,2020-05-08 02:32:32,42.15725356,-96.54157099,Nebraska,0
114,"Thurston, Washington, US",115,US,1,2020-05-08 02:32:32,46.9291895,-122.82906559999999,Washington,0
133,"Tift, Georgia, US",139,US,6,2020-05-08 02:32:32,31.45743864,-83.5236119,Georgia,0
6,"Tillamook, Oregon, US",6,US,0,2020-05-08 02:32:32,45.46248721,-123.712066,Oregon,0
16,"Tillman, Oklahoma, US",16,US,0,2020-05-08 02:32:32,34.37288446,-98.92426619,Oklahoma,0
83,"Tioga, New York, US",97,US,14,2020-05-08 02:32:32,42.16852837,-76.30835812,New York,0
15,"Tioga, Pennsylvania, US",16,US,1,2020-05-08 02:32:32,41.77255149,-77.25433032,Pennsylvania,0
51,"Tippah, Mississippi, US",61,US,10,2020-05-08 02:32:32,34.76872156,-88.90988194,Mississippi,0
200,"Tippecanoe, Indiana, US",202,US,2,2020-05-08 02:32:32,40.38872739,-86.89413959,Indiana,0
19,"Tipton, Indiana, US",20,US,1,2020-05-08 02:32:32,40.31123252,-86.05234925,Indiana,0
156,"Tipton, Tennessee, US",158,US,2,2020-05-08 02:32:32,35.501942,-89.73694895,Tennessee,0
8,"Tishomingo, Mississippi, US",8,US,0,2020-05-08 02:32:32,34.74023475,-88.23917219,Mississippi,0
27,"Titus, Texas, US",27,US,0,2020-05-08 02:32:32,33.21339719,-94.96797273,Texas,0
13,"Todd, Kentucky, US",13,US,0,2020-05-08 02:32:32,36.8381152,-87.17878374,Kentucky,0
26,"Todd, Minnesota, US",26,US,0,2020-05-08 02:32:32,46.06996226,-94.89785296,Minnesota,0
7,"Todd, South Dakota, US",7,US,0,2020-05-08 02:32:32,43.19338568,-100.71955030000001,South Dakota,0
476,"Tolland, Connecticut, US",522,US,46,2020-05-08 02:32:32,41.85853803,-72.3308481,Connecticut,0
83,"Tom Green, Texas, US",84,US,1,2020-05-08 02:32:32,31.40464436,-100.46244300000001,Texas,0
130,"Tompkins, New York, US",130,US,0,2020-05-08 02:32:32,42.44945765,-76.47229843,New York,0
71,"Tooele, Utah, US",71,US,0,2020-05-08 02:32:32,40.44862644,-113.12957150000001,Utah,0
23,"Toole, Montana, US",29,US,6,2020-05-08 02:32:32,48.65577551,-111.69424140000001,Montana,0
36,"Toombs, Georgia, US",39,US,3,2020-05-08 02:32:32,32.12059861,-82.32957247,Georgia,0
16,"Torrance, New Mexico, US",17,US,1,2020-05-08 02:32:32,34.64048375,-105.8508949,New Mexico,0
19,"Towns, Georgia, US",20,US,1,2020-05-08 02:32:32,34.91369188,-83.74107459999998,Georgia,0
1,"Traill, North Dakota, US",1,US,0,2020-05-08 02:32:32,47.45367788,-97.16323288,North Dakota,0
8,"Transylvania, North Carolina, US",8,US,0,2020-05-08 02:32:32,35.20383864,-82.79638423,North Carolina,0
2,"Traverse, Minnesota, US",2,US,0,2020-05-08 02:32:32,45.77298854,-96.47062949,Minnesota,0
1943,"Travis, Texas, US",2002,US,59,2020-05-08 02:32:32,30.33432034,-97.78535620000001,Texas,0
5,"Trempealeau, Wisconsin, US",5,US,0,2020-05-08 02:32:32,44.30360275,-91.35893614,Wisconsin,0
5,"Treutlen, Georgia, US",5,US,0,2020-05-08 02:32:32,32.40422134,-82.56904553,Georgia,0
14,"TriCounty, Utah, US",14,US,0,2020-05-08 02:32:32,40.12491499,-109.5174415,Utah,0
9,"Trigg, Kentucky, US",9,US,0,2020-05-08 02:32:32,36.80767017,-87.87333656,Kentucky,0
3,"Trimble, Kentucky, US",3,US,0,2020-05-08 02:32:32,38.61056487,-85.33775972,Kentucky,0
10,"Trinity, Texas, US",10,US,0,2020-05-08 02:32:32,31.0879489,-95.1367187,Texas,0
166,"Troup, Georgia, US",171,US,5,2020-05-08 02:32:32,33.03349196,-85.02812115,Georgia,0
1354,"Trousdale, Tennessee, US",1356,US,2,2020-05-08 02:32:32,36.39026213,-86.16087954,Tennessee,0
336,"Trumbull, Ohio, US",371,US,35,2020-05-08 02:32:32,41.31735028,-80.76109643,Ohio,0
4,"Tucker, West Virginia, US",4,US,0,2020-05-08 02:32:32,39.11240885,-79.57053576,West Virginia,0
926,"Tulare, California, US",969,US,43,2020-05-08 02:32:32,36.22026558,-118.8020203,California,0
640,"Tulsa, Oklahoma, US",676,US,36,2020-05-08 02:32:32,36.11939621,-95.94013939,Oklahoma,0
37,"Tunica, Mississippi, US",39,US,2,2020-05-08 02:32:32,34.64967704,-90.37481167,Mississippi,0
2,"Tuolumne, California, US",2,US,0,2020-05-08 02:32:32,38.02644018,-119.95250929999999,California,0
62,"Turner, Georgia, US",73,US,11,2020-05-08 02:32:32,31.71612656,-83.62069378,Georgia,0
18,"Turner, South Dakota, US",18,US,0,2020-05-08 02:32:32,43.3109081,-97.14865776,South Dakota,0
255,"Tuscaloosa, Alabama, US",259,US,4,2020-05-08 02:32:32,33.28726072,-87.52556818,Alabama,0
152,"Tuscarawas, Ohio, US",153,US,1,2020-05-08 02:32:32,40.44214695,-81.47226262,Ohio,0
110,"Tuscola, Michigan, US",126,US,16,2020-05-08 02:32:32,43.46606813,-83.41897025,Michigan,0
8,"Twiggs, Georgia, US",8,US,0,2020-05-08 02:32:32,32.67435595,-83.43078662,Georgia,0
228,"Twin Falls, Idaho, US",239,US,11,2020-05-08 02:32:32,42.35440512,-114.6685381,Idaho,0
7,"Tyler, Texas, US",7,US,0,2020-05-08 02:32:32,30.77031716,-94.37690895,Texas,0
3,"Tyler, West Virginia, US",3,US,0,2020-05-08 02:32:32,39.46811972,-80.88772676,West Virginia,0
4,"Tyrrell, North Carolina, US",4,US,0,2020-05-08 02:32:32,35.87147226,-76.17055253,North Carolina,0
8,"Uinta, Wyoming, US",8,US,0,2020-05-08 02:32:32,41.2878183,-110.54757820000002,Wyoming,0
1365,"Ulster, New York, US",1416,US,51,2020-05-08 02:32:32,41.89027881,-74.26252104,New York,0
76,"Umatilla, Oregon, US",77,US,1,2020-05-08 02:32:32,45.59073056,-118.7353826,Oregon,0
0,"Unassigned, Alabama, US",0,US,0,2020-05-08 02:32:32,,,Alabama,0
0,"Unassigned, Alaska, US",0,US,0,2020-05-08 02:32:32,,,Alaska,0
-1,"Unassigned, Arizona, US",0,US,1,2020-05-08 02:32:32,,,Arizona,0
159,"Unassigned, Arkansas, US",159,US,0,2020-05-08 02:32:32,,,Arkansas,0
-2,"Unassigned, California, US",0,US,2,2020-05-08 02:32:32,,,California,0
150,"Unassigned, Colorado, US",153,US,3,2020-05-08 02:32:32,,,Colorado,0
283,"Unassigned, Connecticut, US",285,US,2,2020-05-08 02:32:32,,,Connecticut,0
30,"Unassigned, Delaware, US",30,US,0,2020-05-08 02:32:32,,,Delaware,0
33,"Unassigned, Florida, US",33,US,0,2020-05-08 02:32:32,,,Florida,0
850,"Unassigned, Georgia, US",850,US,0,2020-05-08 02:32:32,,,Georgia,0
0,"Unassigned, Hawaii, US",0,US,0,2020-05-08 02:32:32,,,Hawaii,0
0,"Unassigned, Idaho, US",0,US,0,2020-05-08 02:32:32,,,Idaho,0
100,"Unassigned, Illinois, US",100,US,0,2020-05-08 02:32:32,,,Illinois,0
-119,"Unassigned, Indiana, US",0,US,119,2020-05-08 02:32:32,,,Indiana,0
8,"Unassigned, Iowa, US",8,US,0,2020-05-08 02:32:32,,,Iowa,0
0,"Unassigned, Kansas, US",0,US,0,2020-05-08 02:32:32,,,Kansas,0
38,"Unassigned, Kentucky, US",38,US,0,2020-05-08 02:32:32,,,Kentucky,0
-11,"Unassigned, Louisiana, US",63,US,74,2020-05-08 02:32:32,,,Louisiana,0
2,"Unassigned, Maine, US",2,US,0,2020-05-08 02:32:32,,,Maine,0
-95,"Unassigned, Maryland, US",0,US,95,2020-05-08 02:32:32,,,Maryland,0
325,"Unassigned, Massachusetts, US",328,US,3,2020-05-08 02:32:32,,,Massachusetts,0
30,"Unassigned, Michigan, US",30,US,0,2020-05-08 02:32:32,,,Michigan,0
20,"Unassigned, Minnesota, US",20,US,0,2020-05-08 02:32:32,,,Minnesota,0
0,"Unassigned, Mississippi, US",0,US,0,2020-05-08 02:32:32,,,Mississippi,0
0,"Unassigned, Missouri, US",0,US,0,2020-05-08 02:32:32,,,Missouri,0
0,"Unassigned, Montana, US",0,US,0,2020-05-08 02:32:32,,,Montana,0
244,"Unassigned, Nebraska, US",266,US,22,2020-05-08 02:32:32,,,Nebraska,0
-9,"Unassigned, Nevada, US",0,US,9,2020-05-08 02:32:32,,,Nevada,0
-7,"Unassigned, New Hampshire, US",21,US,28,2020-05-08 02:32:32,,,New Hampshire,0
0,"Unassigned, New Jersey, US",0,US,0,2020-05-08 02:32:32,,,New Jersey,0
0,"Unassigned, New Mexico, US",0,US,0,2020-05-08 02:32:32,,,New Mexico,0
0,"Unassigned, New York, US",0,US,0,2020-05-08 02:32:32,,,New York,0
0,"Unassigned, North Carolina, US",0,US,0,2020-05-08 02:32:32,,,North Carolina,0
-6,"Unassigned, North Dakota, US",0,US,6,2020-05-08 02:32:32,,,North Dakota,0
0,"Unassigned, Ohio, US",0,US,0,2020-05-08 02:32:32,,,Ohio,0
0,"Unassigned, Oklahoma, US",0,US,0,2020-05-08 02:32:32,,,Oklahoma,0
0,"Unassigned, Oregon, US",0,US,0,2020-05-08 02:32:32,,,Oregon,0
0,"Unassigned, Pennsylvania, US",0,US,0,2020-05-08 02:32:32,,,Pennsylvania,0
1623,"Unassigned, Rhode Island, US",2011,US,388,2020-05-08 02:32:32,,,Rhode Island,0
0,"Unassigned, South Carolina, US",0,US,0,2020-05-08 02:32:32,,,South Carolina,0
0,"Unassigned, South Dakota, US",0,US,0,2020-05-08 02:32:32,,,South Dakota,0
55,"Unassigned, Tennessee, US",56,US,1,2020-05-08 02:32:32,,,Tennessee,0
0,"Unassigned, Texas, US",0,US,0,2020-05-08 02:32:32,,,Texas,0
0,"Unassigned, Utah, US",0,US,0,2020-05-08 02:32:32,,,Utah,0
4,"Unassigned, Vermont, US",4,US,0,2020-05-08 02:32:32,,,Vermont,0
0,"Unassigned, Virginia, US",0,US,0,2020-05-08 02:32:32,,,Virginia,0
53,"Unassigned, Washington, US",53,US,0,2020-05-08 02:32:32,,,Washington,0
0,"Unassigned, West Virginia, US",0,US,0,2020-05-08 02:32:32,,,West Virginia,0
0,"Unassigned, Wisconsin, US",0,US,0,2020-05-08 02:32:32,,,Wisconsin,0
-6,"Unassigned, Wyoming, US",0,US,6,2020-05-08 02:32:32,,,Wyoming,0
2,"Unicoi, Tennessee, US",2,US,0,2020-05-08 02:32:32,36.10890856,-82.43709629,Tennessee,0
72,"Union, Arkansas, US",73,US,1,2020-05-08 02:32:32,33.16887091,-92.59746952,Arkansas,0
5,"Union, Florida, US",5,US,0,2020-05-08 02:32:32,30.04412971,-82.37497443,Florida,0
32,"Union, Georgia, US",33,US,1,2020-05-08 02:32:32,34.82995757,-83.98967069,Georgia,0
51,"Union, Illinois, US",52,US,1,2020-05-08 02:32:32,37.47119609,-89.25548938,Illinois,0
8,"Union, Indiana, US",8,US,0,2020-05-08 02:32:32,39.62550777,-84.92497066,Indiana,0
1,"Union, Iowa, US",1,US,0,2020-05-08 02:32:32,41.0277278,-94.24234847,Iowa,0
10,"Union, Kentucky, US",10,US,0,2020-05-08 02:32:32,37.66166713,-87.94300009,Kentucky,0
143,"Union, Louisiana, US",151,US,8,2020-05-08 02:32:32,32.83121059,-92.3749373,Louisiana,0
38,"Union, Mississippi, US",41,US,3,2020-05-08 02:32:32,34.49162015,-89.00776006,Mississippi,0
12952,"Union, New Jersey, US",13781,US,829,2020-05-08 02:32:32,40.65835409,-74.30680092,New Jersey,0
3,"Union, New Mexico, US",3,US,0,2020-05-08 02:32:32,36.48126404,-103.4709624,New Mexico,0
268,"Union, North Carolina, US",283,US,15,2020-05-08 02:32:32,34.98960527,-80.52955873,North Carolina,0
28,"Union, Ohio, US",28,US,0,2020-05-08 02:32:32,40.30016061,-83.37239023,Ohio,0
4,"Union, Oregon, US",4,US,0,2020-05-08 02:32:32,45.30915495,-118.0068979,Oregon,0
39,"Union, Pennsylvania, US",40,US,1,2020-05-08 02:32:32,40.96188846,-77.05996014,Pennsylvania,0
27,"Union, South Carolina, US",27,US,0,2020-05-08 02:32:32,34.68835752,-81.61730349,South Carolina,0
48,"Union, South Dakota, US",48,US,0,2020-05-08 02:32:32,42.83112163,-96.6557828,South Dakota,0
3,"Union, Tennessee, US",3,US,0,2020-05-08 02:32:32,36.28590426,-83.83651902,Tennessee,0
16,"Upshur, Texas, US",16,US,0,2020-05-08 02:32:32,32.73706798,-94.93999853,Texas,0
5,"Upshur, West Virginia, US",5,US,0,2020-05-08 02:32:32,38.89285061,-80.23689136,West Virginia,0
222,"Upson, Georgia, US",246,US,24,2020-05-08 02:32:32,32.87920671,-84.30024826,Georgia,0
1208,"Utah, Utah, US",1219,US,11,2020-05-08 02:32:32,40.116672200000004,-111.66576620000001,Utah,0
6,"Uvalde, Texas, US",6,US,0,2020-05-08 02:32:32,29.35739637,-99.76229172,Texas,0
13,"Val Verde, Texas, US",13,US,0,2020-05-08 02:32:32,29.89149232,-101.1525205,Texas,0
53,"Valencia, New Mexico, US",54,US,1,2020-05-08 02:32:32,34.71669834,-106.8103733,New Mexico,0
2,"Valley, Idaho, US",2,US,0,2020-05-08 02:32:32,44.76728382,-115.5676773,Idaho,0
1,"Valley, Nebraska, US",1,US,0,2020-05-08 02:32:32,41.56730777,-98.98197724,Nebraska,0
26,"Van Buren, Arkansas, US",28,US,2,2020-05-08 02:32:32,35.58095779,-92.51295036,Arkansas,0
8,"Van Buren, Iowa, US",8,US,0,2020-05-08 02:32:32,40.75326764,-91.95017958,Iowa,0
71,"Van Buren, Michigan, US",73,US,2,2020-05-08 02:32:32,42.25190229,-86.01939087,Michigan,0
2,"Van Buren, Tennessee, US",2,US,0,2020-05-08 02:32:32,35.69864497,-85.45221699,Tennessee,0
3,"Van Wert, Ohio, US",3,US,0,2020-05-08 02:32:32,40.8554138,-84.59111700000003,Ohio,0
17,"Van Zandt, Texas, US",18,US,1,2020-05-08 02:32:32,32.56483801,-95.83766469,Texas,0
137,"Vance, North Carolina, US",147,US,10,2020-05-08 02:32:32,36.36880673,-78.40670845,North Carolina,0
167,"Vanderburgh, Indiana, US",169,US,2,2020-05-08 02:32:32,38.02658833,-87.58763124,Indiana,0
7,"Venango, Pennsylvania, US",7,US,0,2020-05-08 02:32:32,41.40323442,-79.75845449,Pennsylvania,0
612,"Ventura, California, US",631,US,19,2020-05-08 02:32:32,34.44465746,-119.09106129999999,California,0
22,"Vermilion, Illinois, US",23,US,1,2020-05-08 02:32:32,40.18417171,-87.73384359,Illinois,0
38,"Vermilion, Louisiana, US",40,US,2,2020-05-08 02:32:32,29.83517605,-92.30292538,Louisiana,0
7,"Vermillion, Indiana, US",7,US,0,2020-05-08 02:32:32,39.8523352,-87.46160542,Indiana,0
15,"Vernon, Louisiana, US",17,US,2,2020-05-08 02:32:32,31.10884837,-93.18153838,Louisiana,0
5,"Vernon, Missouri, US",5,US,0,2020-05-08 02:32:32,37.8457799,-94.34127305,Missouri,0
2,"Vernon, Wisconsin, US",2,US,0,2020-05-08 02:32:32,43.59422667,-90.8324691,Wisconsin,0
141,"Victoria, Texas, US",146,US,5,2020-05-08 02:32:32,28.79780988,-96.96813006,Texas,0
69,"Vigo, Indiana, US",75,US,6,2020-05-08 02:32:32,39.42944561,-87.39169027,Indiana,0
4,"Vilas, Wisconsin, US",4,US,0,2020-05-08 02:32:32,46.05467334,-89.51719204,Wisconsin,0
9,"Vinton, Ohio, US",9,US,0,2020-05-08 02:32:32,39.25208988,-82.4831444,Ohio,0
437,"Virginia Beach, Virginia, US",454,US,17,2020-05-08 02:32:32,36.73285734,-76.04566934,Virginia,0
507,"Volusia, Florida, US",534,US,27,2020-05-08 02:32:32,29.05858895,-81.18263252,Florida,0
1,"Wabash, Illinois, US",1,US,0,2020-05-08 02:32:32,38.44272901,-87.84922065,Illinois,0
62,"Wabash, Indiana, US",64,US,2,2020-05-08 02:32:32,40.84704239,-85.79328272,Indiana,0
12,"Wabasha, Minnesota, US",12,US,0,2020-05-08 02:32:32,44.28424356,-92.23121312,Minnesota,0
27,"Wabaunsee, Kansas, US",27,US,0,2020-05-08 02:32:32,38.95471985,-96.20350509,Kansas,0
4,"Wadena, Minnesota, US",4,US,0,2020-05-08 02:32:32,46.58589171,-94.96968506,Minnesota,0
108,"Wagoner, Oklahoma, US",125,US,17,2020-05-08 02:32:32,35.96024096,-95.51911308,Oklahoma,0
2,"Wahkiakum, Washington, US",2,US,0,2020-05-08 02:32:32,46.29180039999999,-123.4250831,Washington,0
960,"Wake, North Carolina, US",981,US,21,2020-05-08 02:32:32,35.78879266,-78.65249174,North Carolina,0
28,"Wakulla, Florida, US",29,US,1,2020-05-08 02:32:32,30.16548905,-84.39895211,Florida,0
36,"Waldo, Maine, US",49,US,13,2020-05-08 02:32:32,44.4858305,-69.12061935,Maine,0
103,"Walker, Alabama, US",103,US,0,2020-05-08 02:32:32,33.80270512,-87.30027177,Alabama,0
61,"Walker, Georgia, US",61,US,0,2020-05-08 02:32:32,34.73376362,-85.30165174,Georgia,0
313,"Walker, Texas, US",315,US,2,2020-05-08 02:32:32,30.73872995,-95.57440968,Texas,0
97,"Walla Walla, Washington, US",97,US,0,2020-05-08 02:32:32,46.23040051,-118.4775539,Washington,0
37,"Waller, Texas, US",37,US,0,2020-05-08 02:32:32,30.01058447,-95.99011759,Texas,0
1,"Wallowa, Oregon, US",1,US,0,2020-05-08 02:32:32,45.57894064,-117.18353799999998,Oregon,0
8,"Walsh, North Dakota, US",8,US,0,2020-05-08 02:32:32,48.36876964,-97.72574783,North Dakota,0
36,"Walthall, Mississippi, US",36,US,0,2020-05-08 02:32:32,31.14971548,-90.10446654,Mississippi,0
49,"Walton, Florida, US",50,US,1,2020-05-08 02:32:32,30.64204028,-86.16935664,Florida,0
143,"Walton, Georgia, US",148,US,5,2020-05-08 02:32:32,33.78017694,-83.73552314,Georgia,0
5,"Walworth, South Dakota, US",5,US,0,2020-05-08 02:32:32,45.43019636,-100.03075140000001,South Dakota,0
217,"Walworth, Wisconsin, US",226,US,9,2020-05-08 02:32:32,42.66858202,-88.54163073,Wisconsin,0
165,"Wapello, Iowa, US",165,US,0,2020-05-08 02:32:32,41.03064984,-92.40954728,Iowa,0
25,"Ward, North Dakota, US",26,US,1,2020-05-08 02:32:32,48.22390169,-101.54367629999999,North Dakota,0
135,"Ware, Georgia, US",148,US,13,2020-05-08 02:32:32,31.05449097,-82.42224148,Georgia,0
13,"Warren, Georgia, US",13,US,0,2020-05-08 02:32:32,33.41146451,-82.67795848,Georgia,0
92,"Warren, Illinois, US",92,US,0,2020-05-08 02:32:32,40.84925021,-90.6147432,Illinois,0
11,"Warren, Indiana, US",12,US,1,2020-05-08 02:32:32,40.34728141,-87.35602659,Indiana,0
35,"Warren, Iowa, US",35,US,0,2020-05-08 02:32:32,41.33559454,-93.56007641,Iowa,0
484,"Warren, Kentucky, US",486,US,2,2020-05-08 02:32:32,36.99903045,-86.42672751,Kentucky,0
88,"Warren, Mississippi, US",90,US,2,2020-05-08 02:32:32,32.35810271,-90.83352619,Mississippi,0
26,"Warren, Missouri, US",26,US,0,2020-05-08 02:32:32,38.76529479,-91.16124662,Missouri,0
905,"Warren, New Jersey, US",1004,US,99,2020-05-08 02:32:32,40.85951833,-74.99556527,New Jersey,0
193,"Warren, New York, US",193,US,0,2020-05-08 02:32:32,43.56173026,-73.8433699,New York,0
19,"Warren, North Carolina, US",19,US,0,2020-05-08 02:32:32,36.39728256,-78.10652228,North Carolina,0
175,"Warren, Ohio, US",188,US,13,2020-05-08 02:32:32,39.42581994,-84.16557457,Ohio,0
1,"Warren, Pennsylvania, US",1,US,0,2020-05-08 02:32:32,41.81304978,-79.26969577,Pennsylvania,0
10,"Warren, Tennessee, US",10,US,0,2020-05-08 02:32:32,35.672829899999996,-85.77969117,Tennessee,0
75,"Warren, Virginia, US",75,US,0,2020-05-08 02:32:32,38.90847745,-78.20280433,Virginia,0
97,"Warrick, Indiana, US",116,US,19,2020-05-08 02:32:32,38.08922676,-87.2716085,Indiana,0
172,"Wasatch, Utah, US",173,US,1,2020-05-08 02:32:32,40.33110236,-111.1691419,Utah,0
13,"Wasco, Oregon, US",14,US,1,2020-05-08 02:32:32,45.16292781,-121.16709540000001,Oregon,0
12,"Waseca, Minnesota, US",12,US,0,2020-05-08 02:32:32,44.02211116,-93.58720034,Minnesota,0
8,"Washakie, Wyoming, US",8,US,0,2020-05-08 02:32:32,43.90451606,-107.68018700000002,Wyoming,0
1,"Washburn, Wisconsin, US",1,US,0,2020-05-08 02:32:32,45.89838588,-91.79050449,Wisconsin,0
41,"Washington, Alabama, US",43,US,2,2020-05-08 02:32:32,31.4092794,-88.20689944,Alabama,0
99,"Washington, Arkansas, US",102,US,3,2020-05-08 02:32:32,35.976844,-94.21800746,Arkansas,0
9,"Washington, Colorado, US",9,US,0,2020-05-08 02:32:32,39.97015535,-103.202587,Colorado,0
12,"Washington, Florida, US",12,US,0,2020-05-08 02:32:32,30.61359259,-85.66002461,Florida,0
50,"Washington, Georgia, US",51,US,1,2020-05-08 02:32:32,32.96711864,-82.79357039,Georgia,0
1,"Washington, Idaho, US",1,US,0,2020-05-08 02:32:32,44.45275475,-116.78476880000001,Idaho,0
14,"Washington, Illinois, US",14,US,0,2020-05-08 02:32:32,38.35309213,-89.40982703,Illinois,0
44,"Washington, Indiana, US",45,US,1,2020-05-08 02:32:32,38.60219804,-86.1049363,Indiana,0
147,"Washington, Iowa, US",154,US,7,2020-05-08 02:32:32,41.33577126,-91.71725711,Iowa,0
0,"Washington, Kansas, US",0,US,0,2020-05-08 02:32:32,39.78420784,-97.08753229999999,Kansas,0
5,"Washington, Kentucky, US",5,US,0,2020-05-08 02:32:32,37.75599461,-85.17407732,Kentucky,0
284,"Washington, Louisiana, US",308,US,24,2020-05-08 02:32:32,30.85288548,-90.03866652,Louisiana,0
2,"Washington, Maine, US",2,US,0,2020-05-08 02:32:32,45.01607142,-67.62813524,Maine,0
253,"Washington, Maryland, US",260,US,7,2020-05-08 02:32:32,39.60835778,-77.82002295,Maryland,0
181,"Washington, Minnesota, US",193,US,12,2020-05-08 02:32:32,45.03864533,-92.88429635,Minnesota,0
75,"Washington, Mississippi, US",78,US,3,2020-05-08 02:32:32,33.28392041,-90.94196237,Mississippi,0
8,"Washington, Missouri, US",9,US,1,2020-05-08 02:32:32,37.96130078,-90.87948158,Missouri,0
21,"Washington, Nebraska, US",22,US,1,2020-05-08 02:32:32,41.52815707,-96.22019892,Nebraska,0
182,"Washington, New York, US",190,US,8,2020-05-08 02:32:32,43.31153794,-73.43043448,New York,0
22,"Washington, North Carolina, US",25,US,3,2020-05-08 02:32:32,35.83810081,-76.57299037,North Carolina,0
94,"Washington, Ohio, US",111,US,17,2020-05-08 02:32:32,39.45690571,-81.49121382,Ohio,0
263,"Washington, Oklahoma, US",289,US,26,2020-05-08 02:32:32,36.71380786,-95.90514104,Oklahoma,0
536,"Washington, Oregon, US",548,US,12,2020-05-08 02:32:32,45.55972701,-123.0955257,Oregon,0
116,"Washington, Pennsylvania, US",120,US,4,2020-05-08 02:32:32,40.19208869,-80.24582867,Pennsylvania,0
363,"Washington, Rhode Island, US",363,US,0,2020-05-08 02:32:32,41.45961631,-71.61435303,Rhode Island,0
59,"Washington, Tennessee, US",59,US,0,2020-05-08 02:32:32,36.29472368,-82.49454720000001,Tennessee,0
135,"Washington, Texas, US",153,US,18,2020-05-08 02:32:32,30.21498498,-96.40946246,Texas,0
36,"Washington, Vermont, US",37,US,1,2020-05-08 02:32:32,44.27343241,-72.61604978,Vermont,0
